Player_URL,Name,Team_URL,Team,Age,Position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating
https://www.whoscored.com/Players/379868/Show/Jude-Bellingham,Jude Bellingham,https://www.whoscored.com/Teams/52/Show/Spain-Real-Madrid,"Real Madrid, ",21,",  M(CLR)  ",27(1),2324	,19	,6	,5	,1	,2.3	,89.8	,0.9	,7	,7.81
https://www.whoscored.com/Players/337782/Show/Vin%C3%ADcius-J%C3%BAnior,Vinícius Júnior,https://www.whoscored.com/Teams/52/Show/Spain-Real-Madrid,"Real Madrid, ",23,",  AM(L),FW  ",22(4),1875	,15	,5	,7	,-	,3	,78.1	,-	,4	,7.41
https://www.whoscored.com/Players/82989/Show/Isco,Isco,https://www.whoscored.com/Teams/54/Show/Spain-Real-Betis,"Real Betis, ",32,",  M(CLR),FW  ",28(1),2340	,8	,5	,10	,-	,2.2	,86.2	,0.6	,5	,7.40
https://www.whoscored.com/Players/397821/Show/Savinho,Savinho,https://www.whoscored.com/Teams/2783/Show/Spain-Girona,"Girona, ",20,",  AM(CLR)  ",35(2),2992	,9	,10	,5	,-	,1.2	,83.2	,0.1	,6	,7.29
https://www.whoscored.com/Players/302497/Show/Alexander-S%C3%B8rloth,Alexander Sørloth,https://www.whoscored.com/Teams/839/Show/Spain-Villarreal,"Villarreal, ",28,",  AM(R),FW  ",30(4),2493	,23	,6	,3	,-	,2.3	,76.6	,2.4	,7	,7.23
https://www.whoscored.com/Players/80241/Show/Antoine-Griezmann,Antoine Griezmann,https://www.whoscored.com/Teams/63/Show/Spain-Atletico,"Atletico, ",33,",  AM(CLR),FW  ",31(2),2654	,16	,6	,5	,-	,2.4	,82.7	,0.4	,6	,7.23
https://www.whoscored.com/Players/29400/Show/Robert-Lewandowski,Robert Lewandowski,https://www.whoscored.com/Teams/65/Show/Spain-Barcelona,"Barcelona, ",35,",  FW  ",32(3),2759	,19	,8	,5	,-	,2.7	,72.3	,1.5	,4	,7.20
https://www.whoscored.com/Players/238916/Show/Mikel-Merino,Mikel Merino,https://www.whoscored.com/Teams/68/Show/Spain-Real-Sociedad,"Real Sociedad, ",28,",  M(C)  ",27(5),2485	,5	,3	,10	,-	,0.9	,77.5	,5.3	,6	,7.18
https://www.whoscored.com/Players/408449/Show/Nico-Williams,Nico Williams,https://www.whoscored.com/Teams/53/Show/Spain-Athletic-Club,"Athletic Club, ",21,",  AM(LR)  ",29(2),2283	,5	,11	,4	,1	,1.8	,79.2	,0.3	,3	,7.16
https://www.whoscored.com/Players/255182/Show/I%C3%B1aki-Williams,Iñaki Williams,https://www.whoscored.com/Teams/53/Show/Spain-Athletic-Club,"Athletic Club, ",30,",  AM(CLR),FW  ",32(2),2856	,12	,3	,4	,-	,2.7	,73.7	,0.9	,4	,7.15
https://www.whoscored.com/Players/362602/Show/Gorka-Guruzeta,Gorka Guruzeta,https://www.whoscored.com/Teams/53/Show/Spain-Athletic-Club,"Athletic Club, ",27,",  FW  ",30(2),2241	,14	,5	,2	,-	,2	,69.3	,2.2	,4	,7.15
https://www.whoscored.com/Players/77464/Show/Ilkay-G%C3%BCndogan,Ilkay Gündogan,https://www.whoscored.com/Teams/65/Show/Spain-Barcelona,"Barcelona, ",33,",  M(C)  ",33(3),2998	,5	,9	,5	,-	,1.2	,90.5	,0.2	,2	,7.15
https://www.whoscored.com/Players/347862/Show/Rodrygo,Rodrygo,https://www.whoscored.com/Teams/52/Show/Spain-Real-Madrid,"Real Madrid, ",23,",  AM(CLR),FW  ",28(6),2391	,10	,5	,2	,-	,2.6	,89.9	,0.1	,3	,7.14
https://www.whoscored.com/Players/97659/Show/Gerard-Moreno,Gerard Moreno,https://www.whoscored.com/Teams/839/Show/Spain-Villarreal,"Villarreal, ",32,",  AM(CR),FW  ",28(2),2232	,10	,6	,-	,-	,2.1	,79.5	,0.9	,4	,7.13
https://www.whoscored.com/Players/279423/Show/Frenkie-de-Jong,Frenkie de Jong,https://www.whoscored.com/Teams/65/Show/Spain-Barcelona,"Barcelona, ",27,",  D(C),DMC  ",20,1644	,2	,-	,7	,-	,0.4	,93.1	,1.2	,2	,7.12
https://www.whoscored.com/Players/31772/Show/Toni-Kroos,Toni Kroos,https://www.whoscored.com/Teams/52/Show/Spain-Real-Madrid,"Real Madrid, ",34,",  M(C)  ",24(9),2130	,1	,8	,3	,-	,1.1	,94.7	,0.2	,2	,7.12
https://www.whoscored.com/Players/344644/Show/Federico-Valverde,Federico Valverde,https://www.whoscored.com/Teams/52/Show/Spain-Real-Madrid,"Real Madrid, ",25,",  M(CLR)  ",33(4),2911	,2	,7	,2	,-	,1.5	,91.2	,0.6	,3	,7.12
https://www.whoscored.com/Players/318505/Show/Yangel-Herrera,Yangel Herrera,https://www.whoscored.com/Teams/2783/Show/Spain-Girona,"Girona, ",26,",  M(C)  ",27(2),2121	,5	,-	,9	,-	,1.8	,87.4	,2.1	,1	,7.11
https://www.whoscored.com/Players/480249/Show/Lamine-Yamal,Lamine Yamal,https://www.whoscored.com/Teams/65/Show/Spain-Barcelona,"Barcelona, ",16,",  AM(R)  ",22(15),2200	,5	,5	,3	,-	,1.6	,84.1	,0.1	,4	,7.11
https://www.whoscored.com/Players/377285/Show/Takefusa-Kubo,Takefusa Kubo,https://www.whoscored.com/Teams/68/Show/Spain-Real-Sociedad,"Real Sociedad, ",23,",  AM(CLR),FW  ",24(6),2155	,7	,4	,2	,-	,1.5	,80.6	,0.4	,3	,7.11
https://www.whoscored.com/Players/128967/Show/Jo%C3%A3o-Cancelo,João Cancelo,https://www.whoscored.com/Teams/65/Show/Spain-Barcelona,"Barcelona, ",30,",  D(LR),M(LR)  ",29(3),2506	,2	,4	,7	,-	,1	,84.6	,0.8	,4	,7.09
https://www.whoscored.com/Players/296975/Show/Artem-Dovbyk,Artem Dovbyk,https://www.whoscored.com/Teams/2783/Show/Spain-Girona,"Girona, ",27,",  FW  ",32(4),2606	,24	,8	,2	,-	,2.4	,71.8	,1.1	,4	,7.08
https://www.whoscored.com/Players/280663/Show/Aleix-Garc%C3%ADa,Aleix García,https://www.whoscored.com/Teams/2783/Show/Spain-Girona,"Girona, ",27,",  DMC  ",36(1),3201	,3	,6	,4	,1	,1.1	,91.7	,0.5	,5	,7.08
https://www.whoscored.com/Players/9909/Show/Sergio-Ramos,Sergio Ramos,https://www.whoscored.com/Teams/67/Show/Spain-Sevilla,"Sevilla, ",38,",  D(CR)  ",28,2518	,3	,-	,7	,1	,1	,89.2	,2.9	,2	,7.06
https://www.whoscored.com/Players/317541/Show/Brahim-D%C3%ADaz,Brahim Díaz,https://www.whoscored.com/Teams/52/Show/Spain-Real-Madrid,"Real Madrid, ",24,",  AM(CLR),FW  ",18(13),1553	,8	,6	,-	,-	,1.2	,87.1	,0.1	,4	,7.06
https://www.whoscored.com/Players/98126/Show/Ante-Budimir,Ante Budimir,https://www.whoscored.com/Teams/131/Show/Spain-Osasuna,"Osasuna, ",32,",  FW  ",29(4),2449	,17	,2	,4	,-	,2.3	,54.8	,4.9	,6	,7.06
https://www.whoscored.com/Players/302889/Show/Pepelu,Pepelu,https://www.whoscored.com/Teams/55/Show/Spain-Valencia,"Valencia, ",25,",  DMC  ",37,3305	,7	,1	,4	,-	,0.9	,82.4	,1.6	,5	,7.04
https://www.whoscored.com/Players/294006/Show/Antonio-Ra%C3%ADllo,Antonio Raíllo,https://www.whoscored.com/Teams/51/Show/Spain-Mallorca,"Mallorca, ",32,",  D(C)  ",25(1),2203	,3	,2	,4	,1	,1.1	,85.8	,4.7	,2	,7.03
https://www.whoscored.com/Players/91242/Show/Iago-Aspas,Iago Aspas,https://www.whoscored.com/Teams/62/Show/Spain-Celta-Vigo,"Celta Vigo, ",36,",  AM(CR),FW  ",31(4),2716	,9	,10	,6	,1	,2.3	,78.4	,0.2	,4	,7.01
https://www.whoscored.com/Players/135366/Show/Ayoze-P%C3%A9rez,Ayoze Pérez,https://www.whoscored.com/Teams/54/Show/Spain-Real-Betis,"Real Betis, ",30,",  AM(CLR),FW  ",29(2),2309	,9	,1	,4	,-	,2.2	,79.7	,0.6	,6	,7.00
https://www.whoscored.com/Players/353423/Show/Aur%C3%A9lien-Tchouam%C3%A9ni,Aurélien Tchouaméni,https://www.whoscored.com/Teams/52/Show/Spain-Real-Madrid,"Real Madrid, ",24,",  D(C),DMC  ",22(5),1987	,3	,1	,7	,-	,1	,92	,1.9	,1	,7.00
https://www.whoscored.com/Players/231125/Show/Viktor-Tsyhankov,Viktor Tsyhankov,https://www.whoscored.com/Teams/2783/Show/Spain-Girona,"Girona, ",26,",  M(CLR)  ",26(4),2067	,8	,7	,-	,-	,1.5	,83.1	,0.5	,-	,6.99
https://www.whoscored.com/Players/300447/Show/Raphinha,Raphinha,https://www.whoscored.com/Teams/65/Show/Spain-Barcelona,"Barcelona, ",27,",  AM(LR),FW  ",17(11),1373	,6	,9	,4	,1	,2.1	,80.9	,0.3	,3	,6.99
https://www.whoscored.com/Players/369109/Show/Eduardo-Camavinga,Eduardo Camavinga,https://www.whoscored.com/Teams/52/Show/Spain-Real-Madrid,"Real Madrid, ",21,",  D(L),DMC  ",21(10),1826	,-	,2	,9	,-	,0.5	,91.3	,0.6	,-	,6.98
https://www.whoscored.com/Players/395242/Show/%C3%81lex-Baena,Álex Baena,https://www.whoscored.com/Teams/839/Show/Spain-Villarreal,"Villarreal, ",22,",  AM(CL),FW  ",33(1),2599	,2	,14	,11	,1	,2.1	,78.5	,0.2	,2	,6.97
https://www.whoscored.com/Players/278721/Show/Borja-Mayoral,Borja Mayoral,https://www.whoscored.com/Teams/819/Show/Spain-Getafe,"Getafe, ",27,",  AM(R),FW  ",25(2),2165	,15	,1	,2	,-	,1.7	,77.7	,1.9	,4	,6.95
https://www.whoscored.com/Players/345031/Show/Andrii-Lunin,Andrii Lunin,https://www.whoscored.com/Teams/52/Show/Spain-Real-Madrid,"Real Madrid, ",25,",  GK  ",21,1890	,-	,-	,2	,-	,-	,85.2	,0.5	,-	,6.94
https://www.whoscored.com/Players/115587/Show/Lucas-Ocampos,Lucas Ocampos,https://www.whoscored.com/Teams/67/Show/Spain-Sevilla,"Sevilla, ",29,",  M(CLR),FW  ",34(1),2887	,4	,3	,9	,-	,1.8	,73.6	,1.9	,2	,6.93
https://www.whoscored.com/Players/106883/Show/Dani-Carvajal,Dani Carvajal,https://www.whoscored.com/Teams/52/Show/Spain-Real-Madrid,"Real Madrid, ",32,",  D(R)  ",25(3),2177	,4	,3	,3	,1	,0.6	,87.3	,0.8	,2	,6.92
https://www.whoscored.com/Players/104732/Show/Paulo-Gazzaniga,Paulo Gazzaniga,https://www.whoscored.com/Teams/2783/Show/Spain-Girona,"Girona, ",32,",  GK  ",38,3420	,-	,-	,2	,-	,-	,75.9	,0.2	,4	,6.92
https://www.whoscored.com/Players/381594/Show/Samuel-Lino,Samuel Lino,https://www.whoscored.com/Teams/63/Show/Spain-Atletico,"Atletico, ",24,",  D(L),M(LR),FW  ",25(9),2092	,4	,5	,-	,-	,1.6	,83.3	,0.3	,-	,6.91
https://www.whoscored.com/Players/398416/Show/Lo%C3%AFc-Bad%C3%A9,Loïc Badé,https://www.whoscored.com/Teams/67/Show/Spain-Sevilla,"Sevilla, ",24,",  D(C)  ",27(1),2284	,-	,1	,5	,1	,0.5	,83	,2.7	,1	,6.91
https://www.whoscored.com/Players/429273/Show/Bryan-Zaragoza,Bryan Zaragoza,https://www.whoscored.com/Teams/925/Show/Spain-Granada,"Granada, ",22,",  AM(LR)  ",18(3),1640	,6	,2	,5	,-	,1.6	,65.6	,0.2	,4	,6.91
https://www.whoscored.com/Players/344542/Show/Brais-M%C3%A9ndez,Brais Méndez,https://www.whoscored.com/Teams/68/Show/Spain-Real-Sociedad,"Real Sociedad, ",27,",  AM(CR),FW  ",27(5),2422	,5	,6	,7	,-	,2.1	,81	,0.8	,2	,6.91
https://www.whoscored.com/Players/20874/Show/Luka-Modric,Luka Modric,https://www.whoscored.com/Teams/52/Show/Spain-Real-Madrid,"Real Madrid, ",38,",  M(C)  ",18(14),1688	,2	,6	,2	,-	,0.8	,91.1	,0.3	,3	,6.90
https://www.whoscored.com/Players/368091/Show/Eric-Garc%C3%ADa,Eric García,https://www.whoscored.com/Teams/2783/Show/Spain-Girona,"Girona, ",23,",  D(CR)  ",30,2641	,5	,-	,4	,-	,0.5	,90.2	,1.7	,-	,6.88
https://www.whoscored.com/Players/372424/Show/Mart%C3%ADn-Zubimendi,Martín Zubimendi,https://www.whoscored.com/Teams/68/Show/Spain-Real-Sociedad,"Real Sociedad, ",25,",  DMC  ",29(2),2655	,4	,1	,5	,-	,0.7	,86.4	,1.4	,3	,6.88
https://www.whoscored.com/Players/402197/Show/Pedri,Pedri,https://www.whoscored.com/Teams/65/Show/Spain-Barcelona,"Barcelona, ",21,",  AM(CL)  ",16(8),1476	,4	,2	,3	,-	,0.6	,87.8	,0.1	,1	,6.87
https://www.whoscored.com/Players/367782/Show/Mason-Greenwood,Mason Greenwood,https://www.whoscored.com/Teams/819/Show/Spain-Getafe,"Getafe, ",22,",  AM(LR),FW  ",30(3),2668	,8	,6	,6	,1	,3.1	,81.8	,0.2	,2	,6.87
https://www.whoscored.com/Players/301019/Show/Jules-Kound%C3%A9,Jules Koundé,https://www.whoscored.com/Teams/65/Show/Spain-Barcelona,"Barcelona, ",25,",  D(CR)  ",32(3),2899	,1	,2	,4	,-	,0.7	,90.8	,2	,2	,6.86
https://www.whoscored.com/Players/448209/Show/Sergi-Cardona,Sergi Cardona,https://www.whoscored.com/Teams/838/Show/Spain-Las-Palmas,"Las Palmas, ",25,",  D(L)  ",30(5),2816	,1	,2	,10	,-	,0.7	,82.5	,1.5	,2	,6.86
https://www.whoscored.com/Players/91213/Show/%C3%81lvaro-Morata,Álvaro Morata,https://www.whoscored.com/Teams/63/Show/Spain-Atletico,"Atletico, ",31,",  AM(L),FW  ",21(11),1912	,15	,3	,2	,1	,2.1	,70.7	,1.4	,2	,6.85
https://www.whoscored.com/Players/362431/Show/Jo%C3%A3o-F%C3%A9lix,João Félix,https://www.whoscored.com/Teams/65/Show/Spain-Barcelona,"Barcelona, ",24,",  AM(CL),FW  ",18(12),1544	,7	,3	,3	,-	,2	,83.7	,0.3	,3	,6.85
https://www.whoscored.com/Players/430148/Show/Marc-Pubill,Marc Pubill,https://www.whoscored.com/Teams/1799/Show/Spain-Almeria,"Almeria, ",21,",  D(R)  ",22(1),1889	,1	,3	,2	,-	,0.9	,76.7	,1.1	,1	,6.85
https://www.whoscored.com/Players/254352/Show/Vedat-Muriqi,Vedat Muriqi,https://www.whoscored.com/Teams/51/Show/Spain-Mallorca,"Mallorca, ",30,",  FW  ",25(4),2330	,7	,2	,5	,-	,2.2	,64	,5	,3	,6.84
